evid,orid,magid,magnitude,magtype,uncertainty,nsta,nobs,lat,lon,depth,datetime,erhor,erlat,erlon,sdep,gap,quality,ndef,nbs,nbfm,fdepth,fepi
60999577,2158993,2476303,1.17,l,0.073,4,5,48.3111667,-122.166,16.994,1431114671,1.46,,,0.91,240,0.8,5,1,3,n,n
61023782,2153058,2477168,0.86,l,0.117,5,8,47.5355,-122.9303333,11.771,1433902591.44,0.5,,,1,188,1,8,5,3,n,n
61424947,3053643,2955788,1.96,l,0.141,11,18,48.7618333,-122.5746667,12.81,1538389822.5,0.51,,,1.07,86,1,29,9,12,n,n
61018456,2137843,2476723,1.59,l,0.099,8,18,44.0911667,-122.841,9.652,1432074359.2399979,0.38,,,1.18,92,1,16,6,9,n,n
61290772,2753143,2656388,1.43,l,0.177,10,18,47.6025,-122.5678333,20.19,1502222602.3099976,0.5,,,1.26,82,1,14,5,5,n,n
61018461,2138043,2476728,1.16,l,0.092,4,8,47.532,-122.9613333,22.111,1432075179.1599998,0.93,,,1.12,190,1,8,3,3,n,n
61389761,2925948,2829228,1.12,l,0.201,12,15,46.355,-122.3805,8.08,1526535219.37,0.54,,,0.68,81,1,25,7,9,n,n
61434391,3059243,2961288,0.02,l,0.118,4,7,46.1713333,-122.3425,10.35,1538603594.829998,0.54,,,0.71,236,1,12,5,4,n,n
60997272,2123548,2476193,1.46,l,0.176,4,8,47.5405,-122.659,20.501,1430876242.2399979,0.83,,,0.99,294,1,10,5,2,n,n
61172832,2530243,2493193,2.36,l,0.179,24,46,47.4456667,-123.1155,45.35,1469743141.3999977,0.36,,,0.62,57,1,37,6,28,n,n
61307476,2748943,2652188,1.63,l,0.053,7,10,48.3161667,-122.1173333,11.11,1501448002.8400002,0.32,,,0.88,84,1,14,4,6,n,n
61389841,2926243,2829588,0.26,l,0.025,3,4,46.3391667,-122.3366667,9.29,1526569860.9799995,0.88,,,0.59,255,1,10,4,3,n,n
61440136,3077148,2977598,0.77,l,0.27,7,12,48.6106667,-123.0783333,11.53,1540267930,0.74,,,1.61,77,1,19,7,8,n,n
61298842,2760998,2664733,1.13,l,0.124,5,7,45.6458333,-122.6925,10.8,1503699479.880001,0.95,,,13.56,170,0.5,17,7,4,y,n
61291787,2754658,2657918,1.29,l,0.029,7,10,47.183,-122.0825,12.9,1502405301.119999,0.53,,,1.54,125,1,13,3,7,n,n
61190311,2537343,2494138,1.26,l,0.063,3,5,47.6248333,-122.4031667,9.05,1470264116.3400002,1.1,,,0.85,197,0.8,11,6,1,n,n
61292102,2754648,2657898,1.51,l,0.265,12,24,44.04,-122.5131667,4.6,1502439730.4300003,0.41,,,1.19,48,1,29,9,16,n,n
61222027,2651243,2551788,0.88,l,0.199,9,12,46.6965,-122.3028333,12.74,1481047364.039999,0.55,,,2.53,91,0.5,25,8,6,n,n
60994542,2121643,2476033,1,l,0.142,5,8,47.602,-122.7216667,19.298,1430438852.5299997,0.94,,,1,242,1,10,5,3,n,n
61222247,2652843,2553388,1.99,l,0.276,12,21,47.5026667,-122.746,21.72,1481125592.1599998,0.47,,,0.42,72,1,20,6,10,n,n
60999446,2107378,2474638,1.68,l,0.118,21,32,45.9393333,-122.3946667,10.884,1429140632.75,0.55,,,1.26,103,1,33,6,24,n,n
61292147,2754758,2658018,0.36,l,0.057,6,8,46.316,-122.2315,7.11,1502468462.2599983,0.56,,,0.87,121,1,14,6,4,n,n
61292437,2755168,2658523,0.38,l,0.089,3,6,47.7658333,-122.8033333,21.31,1502528593.289997,0.97,,,1.03,233,1,9,4,3,n,n
60988587,2114443,2473883,1.15,l,0.23,10,18,47.5886667,-122.158,9.3,1429362731.6599998,0.61,,,0.79,79,1,20,10,6,n,n
60990112,2115773,2474083,1,l,0.145,3,5,47.7906667,-122.8158333,18.308,1429638511.8899999,1.04,,,1.08,214,0.8,11,5,3,n,n
61316962,2779753,2684508,1.68,l,0.149,16,26,45.471,-122.7816667,25.55,1507721293.3600006,0.35,,,0.44,103,1,26,5,11,n,n
61387292,2944558,2848108,1.51,l,0.131,8,15,48.7473333,-123.0161667,20.33,1529347135.5199986,0.42,,,0.57,69,1,12,2,10,n,n
61387342,2943643,2847188,0.96,d,0.068,4,4,48.6675,-122.1653333,3.42,1529356425.25,1.1,,,19.21,111,0.5,7,2,0,y,n
60990117,2115778,2474088,0.9,l,0.143,19,27,46.1495,-122.4015,14.261,1429639747.0099983,0.52,,,0.79,104,1,30,11,16,n,n
61148081,2437758,2491228,1.52,l,0.171,13,27,47.6056667,-122.7138333,23.42,1462012433.83,0.49,,,0.73,104,1,22,10,11,n,n
60998397,2125543,2476228,3.52,l,0.165,48,114,48.3358333,-122.0843333,10.113,1430988180.25,0.56,,,0.94,38,1,59,8,53,n,n
61301817,2761643,2665588,1.18,l,0.31,12,19,47.06,-122.2121667,9.85,1504253127.36,0.37,,,0.67,60,1,27,9,7,n,n
60998487,2124948,2476253,0.93,l,0.144,3,4,48.3083333,-122.141,15.354,1431005385.1999989,1.52,,,0.98,221,0.8,6,2,3,n,n
61314807,2776258,2680718,1.16,l,0.166,14,22,47.1798333,-122.1911667,15.66,1507185897.8799992,0.41,,,0.62,61,1,27,6,14,n,n
61220682,2645543,2531088,1.45,l,0.196,19,29,46.1575,-122.5218333,16.78,1480468988.2399979,0.52,,,0.81,96,1,30,10,15,n,n
61405782,2983753,2887708,0.52,l,0.152,8,12,46.3351667,-122.228,8.35,1533606824.959999,0.64,,,0.75,119,1,16,6,8,n,n
61191746,2540553,2494243,1.04,l,0.191,7,12,44.2698333,-122.8425,15.2,1470640920.4699974,0.73,,,1.83,104,1,14,6,5,n,n
60995442,2119943,2476088,1.65,l,0.18,9,16,47.6793333,-122.1743333,25.962,1430536990.5200005,0.4,,,1.07,91,1,28,12,11,n,n
61191761,2540558,2494248,1.56,l,0.094,2,5,47.6468333,-122.6198333,4.74,1470657769.869999,2.73,,,29.12,184,0.5,7,3,2,y,n
61406312,2983348,2887213,1.02,l,0.18,2,4,47.6585,-122.4893333,4.59,1533750740.619999,1.07,,,11.31,321,0.5,7,3,3,y,n
61025941,2145773,2477313,1.24,l,0.239,10,18,47.2703333,-122.4756667,20.71,1432844434.9399996,0.39,,,1.28,108,1,21,8,9,n,n
61000917,2129843,2476383,2.08,l,0.126,27,51,47.8335,-122.5925,22.463,1431378149.52,0.3,,,0.94,39,1,38,8,19,n,n
60995507,2120043,1860698,0.68,d,0,1,1,48.68,-123.5788333,20.172,1430549084.9399986,1.29,,,1.27,177,0.8,10,5,3,n,n
61001332,2129943,2476423,1.99,l,0.107,17,30,45.1075,-123.3625,50.957,1431448336.3999977,0.59,,,0.9,117,1,22,4,11,n,n
61390322,2951443,2854998,1.3,l,0.105,5,8,48.873,-122.49,15.51,1529888549.97,0.64,,,1.75,109,1,11,4,4,n,n
61394677,2956853,2860288,0.92,l,0.134,3,4,47.5793333,-123.399,4.47,1531151863.9099998,1.31,,,16.56,167,0.5,8,4,2,y,n
61229671,2629643,2438888,0.59,l,0.142,8,11,46.2531667,-122.0575,9.46,1478601541.0499992,1.07,,,1.05,246,0.8,15,8,7,n,n
60997227,2123443,2476183,1.5,l,0.199,10,16,47.381,-122.3503333,8.696,1430864621.2299995,0.6,,,14.07,121,0.5,16,6,5,y,n
61321357,2817043,2723388,2.43,l,0.169,30,64,47.4233333,-122.685,21.22,1508886752.0499997,0.24,,,0.46,49,1,48,10,29,n,n
60997332,2125243,2476203,1.39,l,0.243,29,41,46.3475,-122.2545,11.168,1430892472.5100002,0.36,,,0.49,67,1,44,13,29,n,n
61214782,2630653,2448603,1.17,l,0.148,12,18,46.4686667,-122.437,6.43,1478713437.2299995,0.37,,,0.85,158,1,18,4,10,n,n
61001432,2130543,2476428,1.52,l,0.06,3,6,48.3071667,-122.1691667,14.187,1431453655.5599995,2.32,,,1.03,244,0.8,6,2,5,n,n
61408171,2961058,2864718,0.49,d,0.162,4,4,47.6633333,-122.4988333,4.86,1531508381.7399998,1.02,,,10.67,161,0.5,7,2,5,y,n
61278176,2714203,2615993,1.88,l,0.193,14,27,47.5773333,-122.59,24.7,1493879583.5999985,0.35,,,0.59,38,1,33,11,13,n,n
61278206,2714193,2615973,1.85,l,0.233,13,25,47.5736667,-122.6026667,26.05,1493883800.2399979,0.36,,,0.55,69,1,29,13,14,n,n
61238976,2655943,2556288,2.09,l,0.198,7,13,48.3275,-124.9411667,19.02,1481476313.9300003,2.04,,,2.48,185,0.8,26,13,5,n,n
61321437,2782383,2687423,0.47,l,0.035,5,7,46.4178333,-122.2251667,10.96,1508902162.6100006,0.68,,,0.93,304,1,12,5,5,n,n
61239041,2656643,2556988,1.57,l,0.104,8,14,47.8961667,-124.2783333,-0.4,1481531876.5499992,1.32,,,2.72,131,0.5,19,6,6,n,n
61278211,2714153,2615908,2.28,l,0.149,31,57,47.5726667,-122.5981667,25.29,1493883853.4399986,0.3,,,0.45,38,1,52,19,28,n,n
60998407,2124748,2476238,1,l,0.111,3,4,48.2976667,-122.1236667,15.592,1430989437.3400002,1.66,,,1.21,225,0.8,5,1,3,n,n
60998462,2124943,2476248,0.62,l,0.149,8,11,46.205,-122.6771667,18.81,1431000897.4199982,0.66,,,0.82,120,1,20,8,9,n,n
61322002,2782748,2687898,0.9,l,0.06,4,5,47.076,-122.1733333,12.44,1509039391.3899999,1.87,,,2.03,199,0.8,8,4,2,n,n
61131796,2377943,2488708,0.98,l,0.053,3,4,46.2645,-122.5906667,11.36,1457655179.6499977,1.05,,,2.46,213,0.8,9,3,4,n,n
61239421,2657243,2557488,0.78,d,0.042,4,4,47.8998333,-122.6043333,9.08,1481621897.2700005,1.23,,,9.67,326,0.5,7,3,0,y,n
61003697,2140743,2476558,1,l,0.297,5,7,47.8341667,-122.4141667,23.156,1431727815.2999992,0.99,,,2.88,181,0.5,14,6,5,n,n
61131976,2380643,2488733,2.56,l,0.2,30,63,47.7066667,-122.6126667,25.18,1457771830.7799988,0.33,,,0.52,48,1,59,20,33,n,n
61322372,2783003,2688203,1.22,l,0.102,3,5,47.725,-122.619,21.91,1509122707.959999,2.6,,,2.2,278,0.8,7,3,2,n,n
61132141,2381948,2488758,1.59,l,0.098,10,14,45.6266667,-122.8733333,19.97,1457828445.42,0.45,,,0.94,87,1,18,8,4,n,n
61240191,2658943,2558988,1.92,l,0.094,10,14,48.579,-122.5846667,3.16,1481821895.3499994,0.52,,,1.97,93,1,19,3,5,n,n
61022191,2143043,2476973,1.86,l,0.124,10,25,45.0705,-122.3796667,15.023,1432475977.88,0.62,,,2.26,97,0.8,17,5,11,n,n
61322397,2783053,2688308,0.98,l,0.182,4,6,47.5868333,-122.3653333,10.18,1509130056.54,1.06,,,4.27,152,0.5,13,6,2,n,n
61022951,2143643,2477093,0.62,l,0.116,8,12,46.0281667,-122.4158333,14.444,1432615294.9499998,0.6,,,0.94,190,1,20,9,10,n,n
61019126,2139153,1879308,0.69,d,0.006,3,3,48.5148333,-123.481,20.685,1432141754.3600006,0.59,,,0.75,125,1,12,5,2,n,n
61322402,2783048,2688298,0.84,l,0.05,2,4,47.668,-122.3086667,3.18,1509130178.2599993,1.67,,,1.47,245,0.8,7,4,0,n,n
61321037,2782153,2687103,0.93,l,0.211,11,16,46.4503333,-122.3911667,19.21,1508807757.4899998,0.43,,,1.11,139,1,19,9,5,n,n
61028026,2147353,2477498,0.41,l,0.071,6,9,46.5066667,-122.4156667,18.228,1433071195.869999,1.08,,,1.03,207,0.8,12,5,6,n,n
61408721,2962148,2865998,0.22,l,0.216,7,10,46.2533333,-122.0628333,9.12,1531643869.0499992,0.72,,,0.91,222,1,16,8,1,n,n
61022761,2142753,2477053,1.27,l,0.157,19,31,47.274,-122.4828333,25.484,1432588783.5900002,0.41,,,0.79,95,1,28,12,12,n,n
61408741,2965043,2869088,1.64,l,0.158,8,11,48.1518333,-122.3256667,23.86,1531650965.8600006,0.43,,,0.96,79,1,21,8,10,n,n
61028421,2147253,2477523,0.43,l,0.043,3,6,47.8503333,-123.1668333,4.599,1433122228.6699998,2.66,,,35.18,292,0.5,8,4,1,y,n
61249417,2703328,2604518,1.11,l,0.161,5,7,46.3606667,-122.3913333,5.59,1490809071.3199997,0.69,,,0.7,227,1,11,5,4,n,n
61144687,2483253,2490698,1.55,l,0.055,4,7,47.8838333,-122.602,4.63,1464288232.1399994,1.72,,,31.61,266,0.5,12,5,5,y,n
61355072,2855268,2760688,2.31,l,0.196,25,45,47.4186667,-122.7145,24.73,1521140012.44,0.26,,,0.78,57,1,38,9,24,n,n
61338761,2777448,2682098,0.25,l,0.169,3,4,46.46,-122.2593333,16.86,1507353160.8999996,1.38,,,2.02,317,0.8,9,5,4,n,n
61144832,2480313,2490718,0.92,l,0.097,3,6,47.7495,-122.8101667,18.74,1464310146.079998,1.32,,,1.85,211,0.8,10,5,3,n,n
61408386,2961663,2865423,0.76,l,0.259,5,10,47.5506667,-122.9016667,18.88,1531559760.4399986,0.76,,,0.65,222,1,9,4,3,n,n
61145652,2480298,2490773,2.05,l,0.073,7,12,48.658,-123.0538333,51.93,1464466633.829998,1.07,,,1,92,0.8,15,4,8,n,n
61359442,2864343,2769188,0.82,l,0.318,12,18,46.675,-122.1408333,22.37,1522531498.289999,0.57,,,1.23,117,1,21,7,6,n,n
61413831,2976348,2880598,0.83,l,0.145,5,9,47.5183333,-122.7878333,25.64,1532940078.4199982,1.18,,,0.83,163,0.8,9,4,2,n,n
61162971,2476653,2491683,0.44,l,0.139,4,5,46.4353333,-122.2268333,10.67,1464933758.2699995,2.43,,,1.88,185,0.8,8,3,3,n,n
61120322,2399093,2487268,0.79,l,0.042,5,6,46.5676667,-122.4785,17.41,1459096961.9899998,1.02,,,1.2,122,0.8,18,8,3,n,n
61120397,2398243,2487273,1.47,l,0.085,7,13,42.01,-122.8325,5.21,1459110389.48,0.69,,,2.98,75,0.5,15,6,3,n,n
61064491,2727583,2629668,0.3,l,0.03,3,4,47.7501667,-122.6481667,5.51,1439224422.7700005,1.39,,,10.24,320,0.5,6,3,3,y,n
61409357,2996343,2900288,1.34,l,0.025,6,12,47.5906667,-122.8553333,22.01,1534538013.69,1.21,,,0.65,103,0.8,11,4,4,n,n
61128357,2429243,2488288,0.75,l,0.145,9,12,46.372,-122.3566667,18.22,1461112083.8400002,0.71,,,1.15,179,1,16,7,4,n,n
61330112,2789553,2695303,0.4,l,0.289,6,10,46.3243333,-122.3175,16.19,1511258344.2999992,0.72,,,0.74,258,1,13,6,5,n,n
61331402,2791548,2697298,1.38,l,0.162,8,10,48.5803333,-122.1958333,-0.56,1511836561.5499992,0.48,,,1.02,98,1,16,5,1,n,n
61056867,2727548,2629598,1.2,l,0.364,13,22,47.2155,-122.3663333,13.34,1440202868.4300003,0.59,,,0.87,62,1,22,6,10,n,n
61364532,2881043,2785288,1.25,l,0.183,12,18,47.0331667,-122.1458333,9.42,1524293928.039999,0.29,,,0.57,114,1,20,7,6,n,n
61364637,2881153,2785488,1.57,l,0.253,7,14,47.6256667,-122.3285,26.13,1524316405.4399986,0.45,,,0.77,144,1,24,12,6,n,n
61163261,2478348,2491738,1.16,l,0.198,13,19,46.3413333,-122.3123333,6.43,1465005966.0699997,0.34,,,0.92,74,1,26,9,14,n,n
61331412,2793623,2699623,2.48,l,0.166,21,49,48.4456667,-123.619,22.04,1511838196.579998,0.48,,,1.31,33,1,39,14,18,n,n
61420451,2995043,2899088,0.92,l,0.149,5,10,47.3555,-122.8336667,49.06,1534785632.0699997,0.29,,,0.61,75,1,14,6,3,n,n
61057282,2187043,2479423,1.72,l,0.212,9,18,47.5773333,-122.4391667,54.48,1440353867.0200005,1.89,,,1.27,161,0.8,13,5,6,n,n
61163621,2478168,2491793,0.86,l,0.094,6,8,46.5643333,-122.6365,22.19,1465138985.040001,0.68,,,0.54,218,1,13,5,6,n,n
61364747,2882343,2786488,1.68,l,0.243,14,22,47.9355,-122.301,29.37,1524348119.7299995,0.39,,,0.51,73,1,33,14,12,n,n
61334972,2795058,2701108,2.27,l,0.174,23,44,47.4156667,-122.9995,-0.16,1512958961.4399996,0.38,,,0.77,49,1,41,14,19,n,n
61364797,2882643,2786788,1.42,l,0.134,11,19,47.4175,-122.7136667,24.62,1524404438.0900002,0.32,,,0.67,106,1,28,9,13,n,n
61411802,3007243,2910798,1.2,l,0.135,2,4,47.666,-122.1371667,9.35,1535000527.25,5.31,,,40.98,340,0.3,8,4,3,y,n
61127857,2427748,2488168,0.44,l,0.131,4,6,46.316,-122.2286667,8.16,1460997474.4099998,0.49,,,0.75,134,1,13,6,5,n,n
61057387,2187563,2479428,1.66,l,0.167,27,45,47.3178333,-122.3786667,29.83,1440385870.3499985,0.55,,,0.87,64,1,33,12,14,n,n
61057427,2187573,2479438,0.45,l,0.119,7,10,46.1381667,-122.4515,18.82,1440395226.2299995,0.51,,,0.64,230,1,13,6,4,n,n
61424621,3024083,2927453,1.01,l,0.138,4,8,47.4585,-122.8231667,24.48,1535757547.0699997,0.71,,,0.55,125,1,11,6,5,n,n
61128237,2428948,2488283,0.89,l,0.161,6,8,46.4755,-122.3743333,21.29,1461096835.1799984,0.91,,,1.09,183,1,15,6,7,n,n
61164247,2513858,2491928,1.05,l,0.097,3,5,47.7728333,-122.8536667,18.65,1468151356.9399986,0.99,,,1.07,211,1,9,4,3,n,n
61248096,2685993,2585753,1.57,l,0.105,8,11,48.5891667,-123.0586667,14.54,1486005409.7799988,0.69,,,1.18,79,1,14,5,6,n,n
61163871,2477868,2491843,0.62,l,0.09,5,6,46.3318333,-122.3628333,10.85,1465208672.56,0.89,,,0.54,225,1,9,4,4,n,n
61248191,2685998,2585763,1.72,l,0.161,12,22,46.2535,-123.1945,18.27,1486064720.8499985,0.42,,,1.2,76,1,21,10,6,n,n
61169386,2485753,2492578,0.9,l,0.183,13,18,46.572,-122.6426667,19.45,1466137778.5999994,0.46,,,1.89,71,1,20,7,9,n,n
61248866,2686948,2586898,1.16,l,0.203,3,4,48.599,-123.0575,14,1486456935.2700005,0.37,,,0.84,89,1,14,6,5,n,n
61085012,2246353,2482228,0.88,l,0.062,6,9,46.4901667,-122.3081667,18.72,1446117933.9499998,0.79,,,1.19,145,1,14,5,7,n,n
61251936,2691358,2591908,1.1,l,0.102,4,8,47.493,-123.0021667,20.05,1487826868.1999998,0.68,,,1.1,165,1,11,5,5,n,n
61085852,2249073,2482283,1.41,l,0.127,9,16,46.4731667,-122.3058333,19.09,1446315708.1299992,0.78,,,1,162,1,14,5,4,n,n
61169401,2485773,2492583,1.22,l,0.134,8,10,48.3811667,-122.3286667,14.25,1466138834.8099976,0.44,,,1.13,87,1,16,6,4,n,n
61169581,2485793,2492628,0.32,l,0.058,4,5,46.184,-122.3308333,7.91,1466167629.459999,0.61,,,0.75,123,1,9,4,5,n,n
61363027,3012243,2915888,3.08,l,0.17,23,51,44.9445,-122.762,16.66,1523763968.3199997,0.29,,,1.12,41,1,45,11,24,n,n
61253886,2696083,2597148,0.31,d,0.042,4,4,47.5046667,-122.9806667,23.3,1488461690.9300003,1.46,,,0.91,270,0.8,7,3,2,n,n
61037251,2154243,2477988,1.86,l,0.141,14,29,47.8903333,-122.6386667,24.55,1434056131.33,0.36,,,0.73,79,1,30,11,14,n,n
61426966,3028353,2931903,0.12,l,0.09,7,8,46.4066667,-122.2346667,7.32,1536500950.8499985,0.73,,,1.41,168,1,16,7,5,n,n
61028882,2159888,2477558,0.73,l,0.073,5,8,46.599,-122.404,7.443,1434579207.4199998,1.71,,,2.14,262,0.8,9,6,0,n,n
61102571,2260158,2483738,1.45,l,0.236,7,16,47.6118333,-122.3368333,24.46,1446881576.0499992,0.53,,,0.88,104,1,14,6,4,n,n
61102786,2256348,2483773,0.69,l,0.096,3,4,46.4626667,-122.2585,19.159,1446936427.7199974,1.06,,,1.12,317,0.8,9,5,2,n,n
61427026,3028343,2931888,1.66,l,0.165,9,14,47.5338333,-122.4833333,18.81,1536520056.5100002,0.49,,,1.18,77,1,20,10,6,n,n
61042216,2865143,2770088,1.56,l,0.129,18,27,45.6641667,-122.761,18.87,1434761770.7999992,0.25,,,0.6,62,1,33,9,10,n,n
61425196,3024458,2927918,1.61,l,0.061,5,7,47.5915,-124.4648333,-0.3,1535972638.3899994,1.12,,,2.34,216,0.8,20,6,5,n,n
61427136,3027748,2931198,1.35,l,0.247,5,10,48.6566667,-123.2803333,21.5,1536542672.13,0.53,,,1.03,65,1,21,10,7,n,n
61361586,2800363,2706728,1.56,l,0.152,9,18,47.5948333,-123.1251667,44.44,1514473462.1800003,0.61,,,0.88,128,1,15,6,7,n,n
61095827,2293863,2483533,1.61,l,0.209,8,17,47.6885,-122.4021667,23.78,1449638688.2299995,0.6,,,1.14,117,1,16,6,10,n,n
61361666,2800348,2706698,1.77,l,0.131,20,32,46.4673333,-122.3983333,15.92,1514570911.2599998,0.25,,,0.74,86,1,37,10,17,n,n
61165982,2516143,2492118,1.38,l,0.197,5,9,47.9001667,-124.7111667,-0.3,1468463952.7599983,1.45,,,2.14,213,0.8,14,5,5,n,n
61361816,2801758,2708113,1.23,l,0.137,10,15,46.7428333,-122.5705,-0.79,1514713631.8899994,2.08,,,6.86,144,0.5,22,10,6,n,n
61361821,2801768,2708123,1.62,l,0.141,13,24,47.442,-122.6678333,19.28,1514721136.0599976,0.45,,,0.56,68,1,24,6,12,n,n
61378667,2910843,2814588,1,l,0.057,4,7,47.8926667,-122.676,23.21,1527305687.1499996,0.57,,,0.98,115,1,14,8,4,n,n
61378987,2913743,2817788,1.5,l,0.099,6,13,48.0898333,-122.6518333,31.51,1527378071.6899986,0.47,,,1,75,1,19,6,6,n,n
61167822,2519648,2492358,1.04,l,0.142,4,7,45.0676667,-122.3121667,7.09,1468824948.5100002,0.31,,,11.41,110,0.5,12,4,8,y,n
61117931,2310043,2484723,0.75,l,0.095,5,6,46.0846667,-122.4863333,20.4,1452427897.9799995,0.9,,,1.21,308,1,10,5,4,n,n
61030007,2865048,2769988,0.85,l,0.032,3,5,48.0111667,-122.6721667,27.68,1434702409.959999,1.48,,,2.73,277,0.5,10,6,2,n,n
61042896,2872343,2776988,2.16,l,0.152,28,53,47.286,-122.5311667,59.22,1434915886.08,0.45,,,0.6,37,1,48,14,25,n,n
61361831,2812343,2718688,1.92,l,0.197,15,30,47.5778333,-122.5948333,24.38,1514745847.5499992,0.34,,,0.49,52,1,40,14,20,n,n
61418527,3035743,2938688,1.29,l,0.155,12,20,47.6746667,-122.351,24.13,1536743138.5999994,0.48,,,0.82,43,1,39,16,11,n,n
61360271,2814563,2720913,2.37,l,0.191,8,15,43.9273333,-124.7851667,1.3,1513387724.75,6.81,,,7.36,288,0.3,23,8,5,n,n
61427911,3035548,2938493,0.37,l,0.197,9,11,46.0398333,-122.0988333,11.97,1536799335.0699997,0.61,,,0.96,180,1,24,7,9,n,n
61362361,2811948,2718398,1.96,l,0.152,23,40,46.2605,-122.0561667,10.28,1514969079.88,0.35,,,0.6,132,1,47,10,28,n,n
61362366,2811943,2718388,1.04,l,0.16,23,33,46.2618333,-122.0536667,9.96,1514969260.4399996,0.37,,,0.7,148,1,37,13,18,n,n
61427941,3029143,2932588,0.47,l,0.168,15,21,46.0421667,-122.0943333,11.63,1536812302.619999,0.48,,,0.8,174,1,25,7,11,n,n
61043326,2873648,2778098,0.32,l,0.188,5,7,46.296,-122.2181667,1.94,1434977130.5499997,0.28,,,0.3,132,1,12,5,4,n,n
61419862,3032348,2935698,2.83,l,0.183,25,67,45.1358333,-122.9721667,40.89,1537142933.6899986,0.31,,,0.38,30,1,63,18,30,n,n
61362471,2807458,2714118,0.58,l,0.13,9,13,46.2586667,-122.055,9.7,1514975734.6,0.83,,,1.02,227,1,19,7,4,n,n
61362496,2807358,2714013,0.31,l,0.161,7,10,46.2535,-122.0671667,8.93,1514978719.0999985,0.68,,,0.86,219,1,20,8,6,n,n
61362691,2804348,2710888,0.52,l,0.139,7,10,46.255,-122.0698333,8.55,1515028031.1699982,0.67,,,0.95,219,1,18,7,5,n,n
61419547,3030748,2933988,0.97,l,0.094,8,11,46.7253333,-122.4788333,9.81,1537050339.58,1.24,,,14.12,213,0.5,20,8,8,y,n
61419637,3032343,2935688,0.61,l,0.125,9,12,46.0126667,-122.1496667,9.45,1537073498.6799994,0.74,,,0.87,213,1,19,7,6,n,n
61116876,2305278,2484623,2.57,l,0.172,13,32,48.3025,-122.0661667,13.16,1452004908,0.35,,,0.57,50,1,23,7,10,n,n
61281627,2741663,2644518,0.67,l,0.148,5,9,47.4836667,-123.0131667,17.94,1499946975.0999985,0.53,,,1.58,114,1,13,7,3,n,n
61359872,2867043,2771688,0.56,l,0.052,5,5,45.9791667,-122.0996667,11.77,1522719818,1.04,,,1.29,238,0.8,13,2,4,n,n
61117226,2307348,2484678,1.77,l,0.323,13,25,47.3333333,-122.7141667,25.27,1452145865.2399979,0.42,,,0.92,117,1,30,11,19,n,n
61281792,2742468,2645438,1.2,l,0.07,7,14,48.5438333,-125.016,35.36,1500003092.0499997,1.42,,,1.85,185,0.8,16,6,4,n,n
61377356,2868368,2772903,1.1,l,0.137,4,6,48.2468333,-123.0258333,17.32,1522885113.3999996,0.56,,,0.85,218,1,16,5,3,n,n
61117266,2307358,2484683,1.52,l,0.187,7,11,47.3638333,-122.6485,26.13,1452160514.9799995,1.8,,,2.84,142,0.5,16,7,7,n,n
61281907,2742193,2645043,1,l,0.164,6,11,47.4945,-122.812,51.49,1500012667.4899979,3.15,,,0.94,173,0.8,9,4,2,n,n
61126551,2352043,2487808,1.69,l,0.288,7,17,47.6885,-122.6785,24.55,1455846110.6800003,0.42,,,0.96,85,1,18,9,7,n,n
61281912,2742083,2644873,1.49,l,0.178,8,15,44.1273333,-122.8965,9.89,1500013985.8999977,0.42,,,1.38,71,1,25,9,10,n,n
61366651,2827743,2734088,3.09,l,0.143,23,62,48.6325,-123.1208333,12.69,1517727485.4300003,0.36,,,1.07,41,1,44,14,28,n,n
61292136,2729238,2631628,2.03,l,0.166,23,39,47.5875,-122.5971667,24.8,1497207211.94,0.37,,,0.67,37,1,43,15,19,n,n
61366781,2826943,2733288,3.06,l,0.117,6,14,45.1558333,-124.3488333,30.15,1517783879.2299995,0.83,,,2.68,155,0.5,32,12,11,n,n
61282012,2742073,2644853,1.42,l,0.126,13,18,45.6381667,-122.7185,15.38,1500051749.31,0.29,,,0.24,79,1,24,8,6,n,n
61193071,2552253,2494428,0.49,l,0.121,7,10,46.313,-122.222,10.24,1470974342.0999985,0.48,,,0.72,234,1,15,6,8,n,n
61360771,2797958,2704218,0.58,l,0.127,2,4,47.6456667,-122.6413333,4.74,1513641457.9699993,1.04,,,10.57,298,0.5,5,2,2,y,n
61265057,2717868,2620013,0.5,l,0.083,3,4,48.597,-123.0885,13.58,1494492660.3099976,0.39,,,0.91,81,1,12,5,2,n,n
61281237,2742368,2645333,0.72,d,0.324,2,2,48.4973333,-122.6323333,-0.39,1499804010.12,1.19,,,1.77,158,0.8,6,3,2,n,n
61265062,2717873,2620023,1.09,l,0.217,6,11,47.6083333,-122.5476667,18.77,1494493283.0699997,1.1,,,1.57,187,0.8,13,7,5,n,n
61268342,2722458,2624608,1.16,l,0.187,9,16,47.6003333,-122.5728333,21.64,1495402971.6399994,0.63,,,1.01,83,1,21,7,5,n,n
61361626,2800653,2707008,0.91,l,0.08,4,6,44.1945,-122.8866667,12.88,1514507909.57,0.51,,,1.11,91,1,14,6,4,n,n
61281427,2742268,2645158,1.51,l,0.257,5,13,47.5958333,-122.5611667,19.25,1499887979.8400002,0.41,,,0.91,68,1,18,6,2,n,n
61362351,2812043,2718488,2.65,l,0.164,22,44,46.261,-122.0536667,9.89,1514968783.4400005,0.29,,,0.51,124,1,56,16,38,n,n
